cluster_id,rank,key,label,euclidean_distance,cosine_similarity
19,4,new age movements,new age movements,0.5350042220973504,0.8543351169973515
19,5,new age spirituality,new age spirituality,0.5350605349066473,0.8542935341383842
19,6,new age groups,new age groups,0.5502651132994956,0.8429501571911664
19,7,new age milieu,new age milieu,0.5653000200664577,0.8314212716450167
19,8,new age religion,new age religion,0.5701320498574838,0.827649735381933
19,9,new age studies,new age studies,0.5719149622696277,0.8262499395080638
19,10,the new age,the new age,0.5794369411768462,0.8202964700797122
20,1,rajneesh movement,rajneesh movement,0.5725634991478621,0.8324352489659368
20,2,osho rajneesh,osho rajneesh,0.5756921847713693,0.8298256210342763
20,3,rajneeshism,rajneeshism,0.5989920870729476,0.8099428235049966
20,4,rajneesh foundation,rajneesh foundation,0.6070217061800324,0.8029083504204013
20,5,rajneesh,rajneesh,0.6114317445537084,0.7990049279735632
20,6,rajneesh foundation international,rajneesh foundation international,0.6349717805246755,0.7776907341672025
20,7,rajneeshees,rajneeshees,0.6491797891671167,0.7644364746343124
20,8,rajneesh therapy,rajneesh therapy,0.6491902223139415,0.7644269597091697
20,9,bhagwan shree rajneesh,bhagwan shree rajneesh,0.6499683588047972,0.7636922927392087
20,10,bhagwan rajneesh,bhagwan rajneesh,0.6589299555095026,0.755171604803616
21,1,moral re-armament,moral re-armament,0.7289916447446864,0.6845445301685349
21,2,coercive persuasion,coercive persuasion,0.7430779452915193,0.669276434956916
21,3,getting saved from the sixties,getting saved from the sixties,0.7442398077057412,0.66800396703074
21,4,the consciousness reformation,the consciousness reformation,0.7491564069438228,0.6625977221457218
21,5,the process,the process,0.7493880468045053,0.6623421264257928
21,6,self transformation,self transformation,0.7600234883775041,0.6505216712586501
21,7,expanding universes,expanding universes,0.7608381823810452,0.649609233099186
21,8,the spiral dance,the spiral dance,0.7638180337873646,0.6462646203385397
21,9,a course in miracles,a course in miracles,0.7646441931133657,0.6453346925086061
21,10,the science of mind,the science of mind,0.7651569380924224,0.6447566756916094
22,1,joining new religious movements,joining new religious movements,0.8039225382494268,0.6020211491352795
22,2,christian community,christian community,0.821769523806759,0.5811600672387166
