entity_key,entity_label,nearest_cluster_id,euclidean_distance,cosine_similarity
the green egg,the green egg,37,0.6858709188737183,0.7284265064783472
forever family,forever family,37,0.7975188227199059,0.6195299914925769
pentecostalist,pentecostalist,34,0.7894232395010955,0.6176125024391967
church of god international,church of god international,32,0.6652442094347503,0.7473487257759313
church of world messianity,church of world messianity,32,0.675632128221263,0.7376014877051291
cut,cut,35,0.798294434310981,0.6058765231405798
confraternity of deists,confraternity of deists,32,0.7683472834657117,0.6439123753010678
crossroads movement,crossroads movement,39,0.7081732957938734,0.7060702440007436
the book of the law,the book of the law,37,0.6936794258958205,0.7213435937542082
aiwass,aiwass,25,0.8283690501951307,0.5627864489242107
horus,horus,35,0.8563357730195493,0.5344104550192577
oberto airaudi,oberto airaudi,25,0.8628089945308425,0.5155763014602386
let our children go!,let our children go!,35,0.7874901781721053,0.6186256688096133
mest,mest,25,0.8524483044742993,0.5299812647525938
maranatha christian churches,maranatha christian churches,32,0.7643541394327131,0.6481952055493452
diana,diana,35,0.8606397335166942,0.5289110019512111
dorje shugden,dorje shugden,25,0.8557571973606741,0.5253986421436903
eck,eck,25,0.8901478517718018,0.47673106812350025
sugmad,sugmad,25,0.8592151926616252,0.5205925174375258
"eddy, mary baker","eddy, mary baker",35,0.8791512346491933,0.5049446565560971
dlm,dlm,35,0.8534541074749005,0.5380767883041249
emerson,emerson,35,0.8889260806489373,0.49208405994607274
upanishads,upanishads,34,0.8247440855912024,0.5760386455662232
harvard university,harvard university,24,0.8369647978693514,0.5545945428884584
nature,nature,35,0.7649480020952415,0.644667687034387
plato,plato,34,0.8433407679150959,0.55341772416725
leo,leo,35,0.771124476381057,0.6376073811837804
engaged buddhism,engaged buddhism,39,0.7713895643215575,0.6404543195560691
thich nhat hanh,thich nhat hanh,25,0.8063111748242576,0.5920133452234135
esalen institute,esalen institute,34,0.8312159756185103,0.5682236944268355
healing,healing,35,0.7280238059347965,0.6856903445415761
jesus of nazareth,jesus of nazareth,24,0.8111959205891814,0.5875431807592123
vegetarianism,vegetarianism,39,0.7609529696945292,0.6516736241286802
exegesis,exegesis,34,0.7747514961002879,0.6343468809714194
cultists anonymous,cultists anonymous,35,0.7008682743887601,0.714565277470157
catalyst,catalyst,35,0.8052742066706333,0.5975476474143162
falun dafa,falun dafa,8,0.6979023957022061,0.7205368982488267
mo letters,mo letters,35,0.8093990829699852,0.59259024437653
blessing,blessing,32,0.7738269294542878,0.6379983151200592
true parents,true parents,35,0.7441404098556779,0.668034437159042
father divine,father divine,32,0.767872464637251,0.6444226902907854
maryland,maryland,24,0.8935969804725623,0.4785641772143566
unity,unity,27,0.7773994067456944,0.6405395366703834
"fortune, dion","fortune, dion",35,0.8501882222968715,0.5422171266986107
fraternity of the inner light,fraternity of the inner light,34,0.7270759833161291,0.6865575530025307
society of the inner light,society of the inner light,34,0.7013051893346232,0.7133996321116807
volunteer parents of america,volunteer parents of america,35,0.7650880304397571,0.6445082457573723
anticult movement,anticult movement,47,0.6593084955457773,0.7518959807999722
pentecostalists,pentecostalists,34,0.7661584261603125,0.6440023697806473
new world order,new world order,35,0.7200452230486948,0.6942881087743928
vishnu,vishnu,25,0.8025209610801743,0.596955749490324
joseph of arimathea,joseph of arimathea,24,0.9265012742451487,0.43210338399489645
chalice well,chalice well,35,0.8606636162438546,0.5288806540207732
solar light retreat,solar light retreat,7,0.7471909016298763,0.6727359198800096
paul twitchell,paul twitchell,35,0.8622154473780564,0.526890958525401
harold klemp,harold klemp,35,0.8973362068316976,0.4809051818429161
george ivanovitch,george ivanovitch,35,0.8872395333152023,0.49431281822486883
sounds of soul,sounds of soul,35,0.7435025036199744,0.66874070901299
guru,guru,25,0.7721709812113109,0.6356937284423836
sufis,sufis,25,0.8137505293253786,0.582244322306722
fourth way,fourth way,37,0.7623220879977648,0.6556283300767562
guru granth sahib,guru granth sahib,25,0.8436052706164044,0.5421377171108636
sami,sami,25,0.7673862983540225,0.6416647343911179
nanak,nanak,25,0.8144561757266273,0.5813127788590609
applewhite,applewhite,35,0.8505343894815871,0.5417793404424882
mahabharata,mahabharata,24,0.8570628770554478,0.5281819943504972
shankara,shankara,25,0.7775478267911279,0.6289399786849706
ramanuja,ramanuja,25,0.848024224215747,0.5360791604129189
yoga sutras,yoga sutras,17,0.7486348673340727,0.66400577870662
vedanta society,vedanta society,34,0.7788497046361778,0.6297041644853392
shirdi sai baba,shirdi sai baba,23,0.6661692968216919,0.748285989393769
shri mataji,shri mataji,25,0.8270797882035974,0.5645162482697657
thomas troward,thomas troward,35,0.882944339602228,0.4999712106747752
the science of mind,the science of mind,35,0.7246784774523629,0.6893065808848667
honmichi,honmichi,25,0.8313061527840896,0.5588356970378163
house church movement,house church movement,39,0.7151301169250944,0.6991235703785244
covenant,covenant,35,0.8075176777556302,0.5948545323682638
pioneer,pioneer,35,0.8028094578751299,0.6004964237806613
network,network,35,0.7512590310670546,0.6601129397424759
neuro-linguistic programming,neuro-linguistic programming,35,0.7718137477666662,0.6368162563220092
i am movement,i am movement,35,0.717634954725775,0.6968664812312457
saint germain press,saint germain press,35,0.7967736421076251,0.607681588765751
children of israel,children of israel,30,0.708604159265363,0.7075338832619337
garden of eden,garden of eden,4,0.7486331693929174,0.6880594763879222
church of jesus christ christian,church of jesus christ christian,32,0.6131005498435891,0.7939964511027757
ministry of christ church,ministry of christ church,32,0.6602656240909257,0.7519669355862013
christian defense league,christian defense league,32,0.7539862063247409,0.6592116823669252
american nazi party,american nazi party,36,0.7453722438615215,0.6667763594367153
insight,insight,35,0.656651847149538,0.7592324766309894
insight meditation society,insight meditation society,34,0.6829729588726351,0.7319043481073597
sunni,sunni,24,0.7295339189243945,0.6851512257461626
ali,ali,25,0.7768061742396648,0.6298738210356054
kalki,kalki,25,0.8179233518995959,0.5767260628554751
bible students,bible students,32,0.7736004285567059,0.6382438880213793
watchtower bible and tract society,watchtower bible and tract society,34,0.6737482999923707,0.7410302211493252
baptist church,baptist church,32,0.6886653853193944,0.7251577543821794
last supper,last supper,37,0.7261391825424871,0.6910404702932518
jews for jesus,jews for jesus,24,0.7448719011719155,0.6676069810523166
"jones, james warren","jones, james warren",35,0.8761765709157863,0.5088308169428131
wings of deliverance,wings of deliverance,32,0.7407398289245369,0.6730676030408387
jon frum movement,jon frum movement,39,0.8137533273187615,0.5933447599636286
eliphas levi,eliphas levi,24,0.8406452457445224,0.5498043862107351
dion fortune,dion fortune,25,0.8696832600255519,0.5059225229384471
reincarnation,reincarnation,35,0.7371294094910564,0.6757619371924511
society,society,35,0.690540272356799,0.7252594570391158
the,the,37,0.6211114275294662,0.7840790111315656
inner,inner,35,0.7072973834742637,0.7078281898762179
kardec,kardec,25,0.9034122464216329,0.45744767563290367
allan,allan,35,0.8509393491932589,0.5412660757223593
kardecism,kardecism,39,0.8178983219822814,0.5886003690109933
umbanda,umbanda,25,0.776566408326301,0.6301759693542287
nkt,nkt,9,0.847744440262175,0.5788118106606972
gelugpa,gelugpa,25,0.8355619790925278,0.5530852108891398
western,western,35,0.7903187184049725,0.6153051116901898
khan,khan,24,0.8091669438381293,0.5900933978633479
war,war,25,0.8162783613636425,0.57890427117835
samuel,samuel,25,0.8703137284591026,0.5050333889944791
l,l,25,0.7823159550539741,0.6229111668018867
liberal catholic church,liberal catholic church,32,0.731207499012322,0.6828868705562545
sufism reoriented,sufism reoriented,34,0.7299155460249549,0.6835408516170065
kirpal ruhani satsang,kirpal ruhani satsang,25,0.8916791822827174,0.4745198304758547
surat shabd yoga,surat shabd yoga,17,0.6759349944229405,0.73789161127637
satsang,satsang,25,0.7753682040905971,0.6316833892275902
konkokyo,konkokyo,25,0.751065172994811,0.6617525241176311
maitreya,maitreya,34,0.8123409887597222,0.5908447488381892
kundalini yoga,kundalini yoga,17,0.6725534114856936,0.741144308068428
kundalini,kundalini,25,0.8190477665297632,0.5752337401912072
heung jin,heung jin,25,0.8720842120477412,0.5025334650674682
latihan,latihan,49,0.7267549525742429,0.6875574054511748
pak subuh,pak subuh,25,0.7776216721377626,0.6288466790086404
latter-rain,latter-rain,35,0.7560633112885216,0.6547240656956701
joel,joel,25,0.8853945237397362,0.48357204932335046
acts,acts,35,0.7621890821512295,0.6478032315786928
pentecost,pentecost,32,0.789478363016242,0.6208752390515493
tabernacles,tabernacles,34,0.780911913831592,0.6273585553826742
the satanic bible,the satanic bible,15,0.6451806752168616,0.7649206970590944
king,king,25,0.7978264833615574,0.6030458952956638
lsd,lsd,35,0.7959188198596717,0.6086944848729818
sufi order,sufi order,28,0.738738980047157,0.6769841756111772
vilayat inayat khan,vilayat inayat khan,24,0.8225794915201231,0.5731146637541567
reform judaism,reform judaism,39,0.757913737945247,0.6549121589322322
talmud,talmud,24,0.7772401877283677,0.6293854705994879
world goodwill,world goodwill,35,0.7716543905262403,0.6369991376469684
triangles,triangles,35,0.7175035808375213,0.6970067798887435
study society,study society,34,0.6797131844420592,0.7351434572911526
shankaracharya,shankaracharya,25,0.8224766874120636,0.5706710074265391
guru dev,guru dev,25,0.8363507285602185,0.5520163710926185
jabalpur,jabalpur,24,0.8903945207008931,0.48299618764057695
spiritual regeneration movement,spiritual regeneration movement,39,0.6083898597522719,0.798230790573863
fard,fard,25,0.8167235787651884,0.578315013410352
manson,manson,25,0.8763313412899669,0.49651461540737973
christian research institute,christian research institute,14,0.6757584063564582,0.7403380162333006
ramakrishna,ramakrishna,5,0.8519965297523223,0.5504386903584308
rama,rama,25,0.8281033932637495,0.56314302650125
radhasoami,radhasoami,20,0.8230644109448995,0.5784686104033641
sawan singh,sawan singh,23,0.8568371659745373,0.5370472487664855
baba ram dass,baba ram dass,23,0.8031247471008807,0.6019060586578358
namdhari,namdhari,25,0.8658184470623509,0.5113593751747006
kuka,kuka,25,0.7592912530055662,0.6516819389336667
sikh,sikh,24,0.7557407414390799,0.6549543478990918
guru gobind singh,guru gobind singh,25,0.8617210574727574,0.5170969756426614
elijah muhammad,elijah muhammad,24,0.814685428537574,0.5831413728599657
native american church,native american church,32,0.6988166127934538,0.7153012327216698
neo-templarism,neo-templarism,31,0.6409238768271485,0.7687600673351442
templars,templars,35,0.7757344249368875,0.6323013962800347
william blake,william blake,35,0.8219840496216382,0.5773128000885399
marilyn ferguson,marilyn ferguson,35,0.8564346196909272,0.5342842425617218
new apostolic church,new apostolic church,32,0.6932207067210527,0.7207528686593537
catholic apostolic church,catholic apostolic church,32,0.7516956744050659,0.6616250330587223
"emerson, ralph waldo","emerson, ralph waldo",35,0.8527969020269235,0.5389113682393902
tara,tara,25,0.8124537682580876,0.5839535517721861
julius dresser,julius dresser,25,0.9153841638461612,0.43979868357696045
nipponzan myohoji,nipponzan myohoji,25,0.7980992487706932,0.6026922360261416
namu myoho renge kyo,namu myoho renge kyo,25,0.7711509478385808,0.6369699608057666
nirankari,nirankari,25,0.7998864700282666,0.6003778592151057
guru nanak,guru nanak,25,0.8085052040720192,0.5891414770503877
asatru free assembly,asatru free assembly,36,0.836328159775816,0.5609668950284918
open brethren,open brethren,35,0.7254253196914248,0.6885011138220392
grace,grace,25,0.850197333082041,0.5330872013349539
ouspensky,ouspensky,35,0.8536920707058557,0.5377745499867626
timothy leary,timothy leary,35,0.8393116337118919,0.5558918114460196
william james,william james,35,0.8737207585172374,0.5120287066785298
the work,the work,37,0.6033657066391079,0.7983662835468042
isaac bonewits,isaac bonewits,35,0.8667605100034754,0.5210430715205647
dion,dion,25,0.8400459849560185,0.5469952104351163
charles parham,charles parham,35,0.887287527017692,0.49425009461106945
carlos castaneda,carlos castaneda,25,0.9124975240493097,0.4440753919970206
sannyasin,sannyasin,25,0.819454565208663,0.5746930134929268
prosperity theology,prosperity theology,34,0.7219905898791201,0.6919308288648771
sannyasins,sannyasins,25,0.7923548855033108,0.61009784119422
vivekananda,vivekananda,25,0.801018756294055,0.5989084678191472
ramakrishna mission,ramakrishna mission,5,0.8117654459234944,0.5968964677775521
satchidananda,satchidananda,25,0.8636381872791302,0.5144159719588131
neem karoli baba,neem karoli baba,25,0.7995837875718649,0.6007697552468145
rastafarianism,rastafarianism,24,0.7083020071539702,0.7088342268951119
black power,black power,35,0.8014562399871857,0.6021121442805274
haile selassie,haile selassie,24,0.8277162427355966,0.5665382063052317
ravidasi,ravidasi,25,0.8333124074921421,0.5561279050883872
reconstructionism,reconstructionism,21,0.8269996012645032,0.5722574188834426
rebirthing,rebirthing,35,0.7570352180995864,0.653630051331789
tanakh,tanakh,25,0.8384053537274148,0.5492272624990617
church of religious science,church of religious science,14,0.567228367472105,0.8236870118759263
mount carmel center,mount carmel center,32,0.818925698010395,0.587730555820413
rosicrucian fellowship,rosicrucian fellowship,29,0.5482692317396506,0.8434671280005249
max heindel,max heindel,25,0.8777651777868374,0.4944755564427364
fraternitas rosae crucis,fraternitas rosae crucis,29,0.7811103395522063,0.6325431386333076
sawan kirpal ruhani mission,sawan kirpal ruhani mission,23,0.9173618583239627,0.45893315415008074
assembly of yahvah,assembly of yahvah,24,0.7383608420800956,0.6750993419652522
alexandrian,alexandrian,34,0.8166618026899316,0.585712213649894
sangharakshita,sangharakshita,25,0.8138367276149417,0.5821304757890533
winti,winti,25,0.8419714768050517,0.5443705927629972
church of satanic liberation,church of satanic liberation,15,0.6866059341301282,0.7270306993540762
whitefield,whitefield,35,0.8928647834846436,0.4868614744536218
socrates,socrates,34,0.8278795602405162,0.5722598988128232
twitchell,twitchell,35,0.7885396642417415,0.6173951394206236
seicho-no-ie,seicho-no-ie,25,0.8238570480615156,0.5688292552853027
srf,srf,36,0.8052087121083098,0.5985378893211826
self-transformation,self-transformation,35,0.7418399118007207,0.670578026233662
lifespring,lifespring,35,0.8210043557044537,0.5785106588731461
programmes ltd,programmes ltd,36,0.8108721703220024,0.5918060440589692
aquarian,aquarian,34,0.8303868724761195,0.5692281889141328
shiva,shiva,25,0.7651511205015729,0.6444409945173962
five ks,five ks,25,0.775194201352999,0.6319023558779959
patty hearst,patty hearst,35,0.8496639688062597,0.5428801355608975
divine life society,divine life society,34,0.6976054645641067,0.7171739006626543
"spangler, david","spangler, david",1,0.8862578570656138,0.5084696843067038
lorian association,lorian association,34,0.826098978926559,0.5744075045574232
franz anton mesmer,franz anton mesmer,25,0.9231584024978889,0.42821256371724664
sufi movement,sufi movement,39,0.7162521534792438,0.6979970787249491
sufi order international,sufi order international,28,0.7673683839050942,0.6478723383608915
sufi order of the west,sufi order of the west,28,0.6681415426126752,0.7440425190482962
sufi society,sufi society,34,0.6870535860933862,0.7278279552746634
synanon church,synanon church,32,0.7860436826744965,0.6246625879290476
henry steel olcott,henry steel olcott,25,0.925032207929687,0.4254057249854924
william q. judge,william q. judge,35,0.9035612177250912,0.47256270808440415
united church of god,united church of god,32,0.6083033272914578,0.7980967364396797
john wimber,john wimber,35,0.8995549138111774,0.477938075318464
natural law party,natural law party,36,0.7477921717686642,0.664118940423726
wrekin trust,wrekin trust,35,0.8417138330652735,0.5528865373411359
trungpa,trungpa,25,0.8369418679230017,0.5512145950672187
darwin gross,darwin gross,35,0.8742560425543595,0.5113320378926108
friends,friends,35,0.7050508948902671,0.7101894945263809
new era,new era,19,0.734622681622687,0.6801199633920856
zoroastrianism,zoroastrianism,24,0.7615494006925264,0.6481171056449443
urantia book,urantia book,34,0.798052674942866,0.6076233492133617
the way,the way,37,0.5358521294383726,0.8489380726016132
"west, louis jolyon","west, louis jolyon",35,0.9144590664578134,0.4578189367744618
word-faith movement,word-faith movement,39,0.6759381152574591,0.7373701825637173
celtic,celtic,35,0.8059920020363992,0.5966861452482759
book of shadows,book of shadows,4,0.8005404581093594,0.6419571574363465
fellowship of isis,fellowship of isis,24,0.700273387983582,0.7176070166600117
william branham,william branham,1,0.8818962531307333,0.5138383858382847
wilson bushara,wilson bushara,25,0.8721723462825713,0.5024084405275048
the plain truth,the plain truth,37,0.7113858390839237,0.7049852645685049
patanjali,patanjali,25,0.8357323302565871,0.5528545400817799
sri yukteswar,sri yukteswar,25,0.8567295501832906,0.5240498904333981
yagoda satsanga society,yagoda satsanga society,34,0.7952271816660641,0.6109055578091708
autobiography of a yogi,autobiography of a yogi,17,0.735303994163548,0.6781183347347152
zionist churches,zionist churches,24,0.7336480797073472,0.6804810431943837
zcc,zcc,35,0.8948434218917466,0.4842290469178868
h,h,25,0.7761988917571434,0.6306389330249664
n,n,25,0.7860580020169635,0.6181540712586049
s,s,25,0.774604483060778,0.6326432982201371
center,center,35,0.7752615482786975,0.6328466084626219
self,self,35,0.6785135298820849,0.7375118671359514
philippines,philippines,36,0.859507665761822,0.5320561629218942
a practical introduction,a practical introduction,35,0.7807072011757691,0.6265414664642606
david g.,david g.,1,0.8508981704378802,0.5512317041753692
macmillan,macmillan,25,0.8328987911348927,0.5566869202698276
what is scientology?,what is scientology?,38,0.6385914168161796,0.7718794481331785
eddy,eddy,25,0.8389125381558085,0.5485374486800765
boston,boston,35,0.8201383258914121,0.5795678739866252
joseph,joseph,25,0.879240607833881,0.49237422416559645
graham,graham,35,0.8543792934816634,0.5369005852409289
thorsons,thorsons,25,0.9011243793558005,0.4607940729038979
stanford,stanford,35,0.8179061387053078,0.5822894754671594
center for academic publication,center for academic publication,36,0.8197415003179301,0.5811695412958661
doomsday cult,doomsday cult,2,0.7946667536132961,0.6402599581483861
englewood cliffs,englewood cliffs,35,0.8377780228959265,0.5578057148790628
prentice-hall,prentice-hall,35,0.8218477748674246,0.5774794073953805
soka gakkai buddhists,soka gakkai buddhists,25,0.8061955902962318,0.5921640558447007
gurus,gurus,35,0.7456092571368966,0.6664060313916065
apostolic church,apostolic church,32,0.6701722980084849,0.7427434147196418
azusa street revival,azusa street revival,35,0.8260460927768777,0.5723312590493841
church of the lord,church of the lord,32,0.6332176106148467,0.7764501310080387
christian foundation,christian foundation,14,0.708674511955447,0.71218218563992
christian growth ministries,christian growth ministries,14,0.7657556915452004,0.660182344888973
"chopra, deepak","chopra, deepak",25,0.8385806471346244,0.548989300867397
cult information centre,cult information centre,52,0.7061082251507333,0.7105791342682484
ethiopian churches,ethiopian churches,33,0.7121591460256003,0.7021815991725411
evangelical alliance,evangelical alliance,24,0.7457152950096297,0.6666319383118819
farrakhan,farrakhan,24,0.8315670537627099,0.561581764068249
louis,louis,25,0.8598358655872714,0.5197274779366289
francis,francis,35,0.8479429470618461,0.5450544357443947
marianne,marianne,35,0.8493856132297326,0.543232271444529
garvey,garvey,25,0.9081738697714483,0.45045521653924314
stephen,stephen,25,0.8829791607200831,0.4870337164079259
gestalt therapy,gestalt therapy,43,0.7319427342970944,0.6814472609054161
golden way foundation,golden way foundation,35,0.8287303123336217,0.5690258440228602
hanuman foundation,hanuman foundation,34,0.7920524772658171,0.6145810348875238
india,india,24,0.8582934811183403,0.5265442414793756
"kardec, allan","kardec, allan",35,0.8511831951806111,0.5409576071937476
"leary, timothy","leary, timothy",35,0.8615088798598486,0.5277971353052086
lectorium rosicrucianum,lectorium rosicrucianum,29,0.7363854192987567,0.6787914657972539
"lekhraj, dada","lekhraj, dada",25,0.8378998371472747,0.5499141958715057
"lifton, robert jay","lifton, robert jay",35,0.8913053754508762,0.4889323309234903
living stream ministry,living stream ministry,39,0.7479579351145057,0.6654294611450562
"lubich, chiara","lubich, chiara",35,0.8841047314756421,0.49844516714833514
karen zerby,karen zerby,35,0.869774739652963,0.5171481790185917
walter,walter,35,0.8759396979074847,0.5091392255145544
mary magdalene,mary magdalene,32,0.8172780383504961,0.5896172066556662
masters,masters,35,0.7870250877928426,0.6191707929758914
mataji,mataji,25,0.7885151741638822,0.6150181362149063
bill,bill,35,0.8056081068589472,0.5971473032097309
mcluhan,mcluhan,25,0.880579983853846,0.490464089322016
meredith,meredith,35,0.8733944508948869,0.5124528632722414
mind dynamics,mind dynamics,43,0.7392741271598784,0.6736531087871587
mitchell,mitchell,35,0.8670525968754242,0.5206666702986822
mother divine,mother divine,32,0.7812011626200441,0.6299737705800323
nichiren buddhism,nichiren buddhism,25,0.864786630699655,0.5128066821080686
norse religion,norse religion,32,0.8535293961320379,0.5472303760125049
omoto,omoto,25,0.7808712234159817,0.6247418939052989
order of the nine angles,order of the nine angles,28,0.736463924227006,0.6792505087445191
oxford group,oxford group,35,0.8394238151546745,0.5557510970671377
elijah,elijah,24,0.8288750971020711,0.5650495321327317
swami,swami,25,0.7839462281341999,0.6208417542313306
society for psychical research,society for psychical research,34,0.6904878134211911,0.7243778597935185
sekai kyusei kyo,sekai kyusei kyo,25,0.7022887240379241,0.7192127109353785
tai chi,tai chi,25,0.7864394715060921,0.6176677540644377
teens for christ,teens for christ,32,0.7383208705909057,0.6755710362522983
temple of man,temple of man,0,0.6826017598121324,0.7323534392626464
tibet,tibet,24,0.8197264975391808,0.576749883023977
m,m,25,0.7485439769978662,0.6648178171070376
w,w,25,0.7747132405346341,0.632506416668363
toda,toda,25,0.7943017039213394,0.6075943087786828
troeltsch,troeltsch,35,0.9229263904950475,0.44624156878586974
united pentecostal church,united pentecostal church,32,0.6987842667941527,0.7153332617960902
"zablocki, benjamin","zablocki, benjamin",35,0.8577133922874922,0.5326526556311074
taiping rebellion,taiping rebellion,35,0.8538887644030887,0.5375247286401446
copsi,copsi,25,0.8981663924830391,0.46510827872717664
hubei,hubei,25,0.8510890353847269,0.5318580312830564
jilin,jilin,25,0.8724422983450402,0.5020266453953539
zhejiang,zhejiang,24,0.8596400166583424,0.5247500224473731
central committee,central committee,36,0.7435811501682081,0.668737804076041
shanghai,shanghai,25,0.8486893700983662,0.5351638829106735
henan,henan,25,0.8369705688504097,0.551175491504116
disciples association,disciples association,34,0.7484512078127008,0.6635589895892167
hunan,hunan,25,0.8736535521318964,0.5003128819485543
zhong gong,zhong gong,8,0.8417857357948562,0.5819979827731251
stephen feuchtwang,stephen feuchtwang,25,0.8853706977500923,0.4836062938175745
soviet union,soviet union,36,0.8398891283994147,0.5565766258387146
gender and nrms,gender and nrms,9,0.5914573374110542,0.8063470698601607
the anti-cult movement,the anti-cult movement,47,0.510432657484031,0.8667919080245855
jung,jung,25,0.8546912777510185,0.5268776751071804
lovelock,lovelock,35,0.8745867308407071,0.5109020957419315
lord's resistance army,lord's resistance army,24,0.7656985960994053,0.6432008489249034
rastafarian movement,rastafarian movement,24,0.6955376091603299,0.7227355106788265
millenarianism,millenarianism,45,0.7684068715002533,0.6423332942445467
new age movement (nam),new age movement (nam),13,0.7024957531759917,0.7190361925946354
sekai kyûsei kyô,sekai kyûsei kyô,25,0.7146685814416995,0.7049940047921082
santo daime,santo daime,25,0.8340277553837909,0.5551613011688002
protestant buddhism,protestant buddhism,39,0.804651000103183,0.6036793232672615
agonshu,agonshu,25,0.7891921252946449,0.6141524023213811
self-religions,self-religions,39,0.7384426596824862,0.6753511834396531
perfect liberty kyodan,perfect liberty kyodan,25,0.8433392658110329,0.5425017061099582
melanesia,melanesia,34,0.8126624647604839,0.5904640137401012
africa,africa,33,0.8162558250735218,0.5912810161941506
brazil,brazil,2,0.8679390390340105,0.5680732902137828
enneagram,enneagram,35,0.7864864136898646,0.6198021789865737
gurdjieffian,gurdjieffian,25,0.8515294608588063,0.531250143393488
ivory coast,ivory coast,24,0.821455944365119,0.5745479134477521
hassan al-banna,hassan al-banna,24,0.7927321768697825,0.6105173582893528
sayyid qutb,sayyid qutb,24,0.7891705126810976,0.6148880222881741
caodaism,caodaism,25,0.8550908077436505,0.5263227463243749
university of ghana,university of ghana,24,0.8634871564318295,0.5196066501088686
king's college,king's college,35,0.8140440309905891,0.5869797287370173
evangelische zentralstelle für weltanschauungsfragen,evangelische zentralstelle für weltanschauungsfragen,32,0.7680624054431175,0.6442183535217458
african charismatic churches,african charismatic churches,33,0.6668416749827336,0.7457408674674362
african orthodox church,african orthodox church,33,0.6367086103295239,0.7731204278532748
afrikania mission,afrikania mission,33,0.7415626741510148,0.6723871885592058
ahmadiyya movement,ahmadiyya movement,24,0.8547212808351321,0.531291523486942
alpha course,alpha course,35,0.7776015290976414,0.6301428945689969
black holiness-pentecostal movement,black holiness-pentecostal movement,39,0.7001590829724172,0.7139878531273701
apostles' revelation society,apostles' revelation society,34,0.7171226852185483,0.6970393943128316
"besant, annie","besant, annie",35,0.8720214045087616,0.5142362001311966
black jewish movements,black jewish movements,39,0.7013616770829181,0.7128059304531535
black theology,black theology,39,0.7256853226493908,0.6884547840167097
"blavatsky, helena","blavatsky, helena",35,0.8960334557157277,0.4826436386818995
byakkô shinkô kai,byakkô shinkô kai,25,0.7406103761837811,0.6743933503053088
campus crusade for christ,campus crusade for christ,32,0.7981336844597322,0.6112595388317317
catholic charismatic renewal,catholic charismatic renewal,39,0.8106793438233033,0.5968476098486382
chaos magick,chaos magick,35,0.8296210928084818,0.5679269388988897
charismatic movements,charismatic movements,54,0.7163065706803603,0.6985664136098751
cherubim and seraphim churches,cherubim and seraphim churches,32,0.8354701190257661,0.5685765845391485
"chinmoy, sri","chinmoy, sri",25,0.8753969645681852,0.49784087486046114
christaquarians,christaquarians,32,0.7890258265745688,0.6213757110048329
christian congregation,christian congregation,32,0.6757988889726074,0.7374436088952308
church of god mission international,church of god mission international,32,0.6792621420415709,0.7341593971471798
church of pentecost,church of pentecost,32,0.653450840420098,0.7582322463377928
church of the sacred heart,church of the sacred heart,32,0.6392201518453182,0.7711056771825766
church of the twelve apostles,church of the twelve apostles,32,0.6582818548342734,0.7537976153442304
ciji gongde hui,ciji gongde hui,25,0.7504437964925035,0.6625087900838157
"cohen, andrew","cohen, andrew",35,0.9253756946310743,0.44287304577363196
creation spirituality,creation spirituality,39,0.758878455309912,0.6538855488134496
cult and new religions,cult and new religions,39,0.6433873605386526,0.7674976404284798
daimoku,daimoku,25,0.8225511154296511,0.5705715410846482
deeper life bible church,deeper life bible church,32,0.6920480390922883,0.7218893290207486
deima,deima,25,0.8532883829253805,0.528819475949564
dini ya musambwa,dini ya musambwa,32,0.7709899181981356,0.6410654474422421
easternization,easternization,35,0.7738786372999571,0.634441160996868
eleventh commandment fellowship,eleventh commandment fellowship,34,0.8014832364265984,0.6036218180228689
escuela cientifica basilio,escuela cientifica basilio,36,0.8521253030574489,0.5413493598331631
esoteric movements,esoteric movements,39,0.6316554670319441,0.7779913246602639
espiritismo,espiritismo,39,0.7564864122394306,0.6564286197612959
faith tabernacle church,faith tabernacle church,32,0.7701645804938225,0.6419554941612227
focolare movement,focolare movement,39,0.6975967869795113,0.716500525077644
gallican catholic church,gallican catholic church,32,0.7877509105235929,0.6227823433792671
gedatsukai,gedatsukai,25,0.8026984010573674,0.5967251650433267
gnostic movement,gnostic movement,39,0.7299912694058784,0.6840576578932305
god is love,god is love,55,0.6946578388961148,0.7200862860549426
goddess feminists,goddess feminists,32,0.7825336453484854,0.6285151483174163
godianism,godianism,12,0.6836359338055517,0.7314003362960195
grail movement,grail movement,39,0.7711251614345986,0.6407406978582464
great magal of touba,great magal of touba,24,0.8897058627111837,0.48394761060888225
gurumayi,gurumayi,25,0.8169169970216481,0.5780587870139292
gush emunim,gush emunim,25,0.8524517597785053,0.5299760046503705
health and wealth,health and wealth,35,0.7999570877719115,0.6038988656199298
hindu monastery of africa,hindu monastery of africa,33,0.8107704824535495,0.597502300181473
hizbollah (party of god),hizbollah (party of god),24,0.7148381773219867,0.701617593681775
hoa hao movement,hoa hao movement,39,0.7972145360592485,0.612036093931501
holistic health movement,holistic health movement,39,0.7442200257665087,0.6693422767024364
house of the goddess,house of the goddess,30,0.7719109398428257,0.6458489535575334
humanistic judaism,humanistic judaism,24,0.7231600817995997,0.6923342806686157
i-ching,i-ching,35,0.7660451136763721,0.643418219852014
iglesia ni cristo,iglesia ni cristo,32,0.6942351369656345,0.7197674444286523
igreja católica apostólica brasileira (icab),igreja católica apostólica brasileira (icab),32,0.8531164008625594,0.5477239717936998
